year,imdb,title,test,clean_test,binary,budget_2013$,domgross_2013$,intgross_2013$,code
1997,tt0119116,The Fifth Element,notalk-disagree,notalk,FAIL,137867622,92256459,382981741,1997FAIL
1997,tt0119174,The Game,notalk,notalk,FAIL,72561906,70044851,70044851,1997FAIL
1997,tt0119567,The Lost World: Jurassic Park,dubious,dubious,FAIL,108842859,332459322,1141669701,1997FAIL
1997,tt0119874,The Peacemaker,dubious,dubious,FAIL,72561906,59882642,91380645,1997FAIL
1997,tt0119925,The Postman,notalk,notalk,FAIL,116099050,25615375,25615375,1997FAIL
1997,tt0120338,Titanic,ok,ok,PASS,290247625,955890356,3171930973,1997PASS
1997,tt0120461,Volcano,ok,ok,PASS,130611431,69001723,174293699,1997PASS
1996,tt0115591,August,dubious,dubious,FAIL,5049561,18767,18767,1996FAIL
1996,tt0115736,Bound,ok,ok,PASS,6683242,5646983,10412962,1996PASS
1996,tt0115759,Broken Arrow,nowomen,nowomen,FAIL,96535720,104920957,220318272,1996FAIL
1996,tt0115857,Chain Reaction,notalk,notalk,FAIL,81684071,31524414,89420791,1996FAIL
1996,tt0116136,DragonHeart,men,men,FAIL,84654401,76285021,154998762,1996FAIL
1996,tt0116191,Emma,ok,ok,PASS,8762473,33017679,56186252,1996PASS
1996,tt0116225,Escape from L.A.,notalk,notalk,FAIL,74258246,37763082,37763082,1996FAIL
1996,tt0116260,Eye for an Eye,ok,ok,PASS,29703299,39791578,39791578,1996PASS
1996,tt0116282,Fargo,ok-disagree,ok,PASS,10396154,36487162,76047227,1996PASS
1996,tt0116361,Freeway,ok,ok,PASS,4455495,438856,438856,1996PASS
1996,tt0116367,From Dusk Till Dawn,notalk,notalk,FAIL,29703299,38211750,38211750,1996FAIL
1996,tt0116477,Hamlet,notalk-disagree,notalk,FAIL,2970330,2342531,3593608,1996FAIL
1996,tt0116493,Harriet the Spy,ok,ok,PASS,19307144,39460903,39460903,1996PASS
1996,tt0116629,Independence Day,ok,ok,PASS,111387369,454711839,1213975115,1996PASS
1996,tt0116705,Jingle All the Way,notalk,notalk,FAIL,89109896,89989691,192822510,1996FAIL
1996,tt0116778,Kingpin,notalk,notalk,FAIL,37129123,37163912,47857099,1996FAIL
1996,tt0116931,Love and Other Catastrophes,ok,ok,PASS,371291,315278,1103798,1996PASS
1996,tt0116996,Mars Attacks!,ok,ok,PASS,118813194,56096190,150552679,1996PASS
1996,tt0117060,Mission: Impossible,notalk-disagree,notalk,FAIL,118813194,268787949,679757008,1996FAIL
1996,tt0117509,Romeo + Juliet,dubious,dubious,FAIL,21534891,68820654,219124769,1996FAIL
1996,tt0117571,Scream,ok,ok,PASS,22277474,153041290,257002834,1996PASS
1996,tt0117589,Secrets &amp; Lies,ok,ok,PASS,6683242,19926891,19926891,1996PASS
1996,tt0117603,Set It Off,ok,ok,PASS,13366484,53538871,53538871,1996PASS
1996,tt0117705,Space Jam,notalk,notalk,FAIL,118813194,134353268,371588265,1996FAIL
1996,tt0117723,Spy Hard,notalk,notalk,FAIL,26732969,40004796,40004796,1996FAIL
1996,tt0117731,Star Trek: First Contact,ok-disagree,ok,PASS,68317587,136676591,222774739,1996PASS
1996,tt0117765,Striptease,dubious,dubious,FAIL,74258246,49173429,168283656,1996FAIL
1996,tt0117887,That Thing You Do!,ok,ok,PASS,3712912,38402527,51323462,1996PASS
1996,tt0115798,The Cable Guy,notalk,notalk,FAIL,69802752,89466773,152713266,1996FAIL
1996,tt0115963,The Craft,ok,ok,PASS,22277474,36786742,82678338,1996PASS
1996,tt0116209,The English Patient,ok,ok,PASS,51980772,116906798,344137032,1996PASS
1996,tt0116277,The Fan,notalk,notalk,FAIL,81684071,27598768,27598768,1996FAIL
1996,tt0116313,The First Wives Club,ok,ok,PASS,44554948,156668864,269541399,1996PASS
1996,tt0116421,The Glimmer Man,notalk,notalk,FAIL,66832422,30304554,54067193,1996FAIL
1996,tt0116583,The Hunchback of Notre Dame,notalk,notalk,FAIL,148516493,148722709,483421183,1996FAIL
1996,tt0116908,The Long Kiss Goodnight,notalk-disagree,notalk,FAIL,96535720,49675220,49675220,1996FAIL
1996,tt0117057,The Mirror Has Two Faces,ok,ok,PASS,62376927,61288998,61288998,1996PASS
1996,tt0117500,The Rock,notalk,notalk,FAIL,111387369,199115335,499118651,1996FAIL
1996,tt0117951,Trainspotting,men,men,FAIL,4604011,24507872,35645124,1996FAIL
1996,tt0117998,Twister,ok,ok,PASS,130694514,359244145,736493287,1996PASS
1996,tt0118113,Walking and Talking,ok,ok,PASS,1485165,1912120,2399710,1996PASS
1996,tt0115856,When the Cat&#39;s Away,ok,ok,PASS,445549,2454193,3751503,1996PASS
1995,tt0112384,Apollo 13,ok-disagree,ok,PASS,99370665,263057839,510765217,1995PASS
1995,tt0112401,Assassins,notalk,notalk,FAIL,76438973,46331600,127356911,1995FAIL
1995,tt0112462,Batman Forever,notalk,notalk,FAIL,152877946,281342983,514478842,1995FAIL
1995,tt0112471,Before Sunrise,nowomen,nowomen,FAIL,3821949,8062791,8062791,1995FAIL
1995,tt0112573,Braveheart,men-disagree,men,FAIL,110072121,115492633,319514907,1995FAIL
1995,tt0112641,Casino,men-disagree,men,FAIL,79496532,64878801,168777252,1995FAIL
1995,tt0112642,Casper,ok,ok,PASS,84082870,153379682,431574441,1995PASS
1995,tt0112697,Clueless,ok,ok,PASS,20944279,86526587,86526587,1995PASS
1995,tt0112715,Congo,nowomen,nowomen,FAIL,76438973,123865278,232408620,1995FAIL
1995,tt0112722,Copycat,dubious,dubious,FAIL,30575589,49000312,49000312,1995FAIL
1995,tt0112864,Die Hard: With a Vengeance,notalk,notalk,FAIL,137590151,152897054,557210677,1995FAIL
1995,tt0113101,Four rooms,notalk,notalk,FAIL,6115118,6575280,6575280,1995FAIL
1995,tt0113321,Home for the holidays,ok,ok,PASS,30575589,26706076,33815484,1995PASS
1995,tt0113497,Jumanji,ok,ok,PASS,99370665,153578601,401699506,1995PASS
1995,tt0113749,Mallrats,notalk-disagree,notalk,FAIL,9325555,3223228,3223228,1995FAIL
1995,tt0113855,Mortal Kombat,notalk,notalk,FAIL,30575589,107676871,186714768,1995FAIL
1995,tt0114069,Outbreak,ok,ok,PASS,76438973,103687285,103687285,1995PASS
1995,tt0114148,Pocahontas,ok-disagree,ok,PASS,84082870,216444248,530639350,1995PASS
1995,tt0112130,Pride and Prejudice,ok-disagree,ok,PASS,42805825,58663337,184857731,1995PASS
1995,tt0114319,Sabrina,ok,ok,PASS,88669209,81725980,133156691,1995PASS
1995,tt0114323,Safe,ok,ok,PASS,50449722,26206460,63437029,1995PASS
1995,tt0114369,Se7en,notalk,notalk,FAIL,45863384,153070026,501631742,1995FAIL
1995,tt0114388,Sense and Sensibility,ok,ok,PASS,25224861,65727998,206375709,1995PASS
1995,tt0114436,Showgirls,ok,ok,PASS,61151178,31111815,57712577,1995PASS
1995,tt0114508,Species,dubious,dubious,FAIL,53507281,91810008,173293953,1995FAIL
1995,tt0114614,Tank Girl,ok,ok,PASS,38219486,6213469,6213469,1995PASS
1995,tt0112346,The American President,ok,ok,PASS,94784326,91761643,164837302,1995PASS
1995,tt0112579,The Bridges of Madison County,ok,ok,PASS,33633148,109333135,268326198,1995PASS
1995,tt0113416,The Incredibly True Adventures of Two Girls in Love,ok,ok,PASS,382195,3379226,3787024,1995PASS
1995,tt0113957,The Net,ok,ok,PASS,33633148,77389465,168963355,1995PASS
1995,tt0114214,The Quick and the Dead,notalk-disagree,notalk,FAIL,48920943,28362620,28362620,1995FAIL
1995,tt0114814,The Usual Suspects,notalk,notalk,FAIL,9172677,35684110,52665468,1995FAIL
1995,tt0114709,Toy Story,notalk-disagree,notalk,FAIL,45863384,293190647,557286202,1995FAIL
1995,tt0114746,Twelve Monkeys,notalk,notalk,FAIL,44334604,87356689,258121354,1995FAIL
1995,tt0114898,Waterworld,nowomen-disagree,nowomen,FAIL,267536405,134909008,403974193,1995FAIL
1995,tt0114906,Welcome to the Dollhouse,ok,ok,PASS,1223024,6418026,7697090,1995PASS
1994,tt0109040,Ace Ventura: Pet Detective,men,men,FAIL,18859976,113501532,168509796,1994FAIL
1994,tt0109254,Beverly Hills Cop III,nowomen,nowomen,FAIL,78583235,66932266,187312473,1994FAIL
1994,tt0109445,Clerks.,notalk,notalk,FAIL,42435,4830398,6120440,1994FAIL
1994,tt0109504,Crooklyn,ok,ok,PASS,22003306,20469628,20469628,1994PASS
1994,tt0109686,Dumb &amp; Dumber,men,men,FAIL,25146635,199877046,387258182,1994FAIL
1994,tt0109707,Ed Wood,ok,ok,PASS,28289965,9160394,9160394,1994PASS
1994,tt0109830,Forrest Gump,notalk-disagree,notalk,FAIL,86441558,518169206,1067789822,1994FAIL
1994,tt0110322,Legends of the Fall,ok,ok,PASS,47149941,104519746,252256228,1994PASS
1994,tt0110367,Little Women,ok,ok,PASS,23574970,78588426,78588426,1994PASS
1994,tt0110622,Naked Gun 33 1/3: The Final Insult,men,men,FAIL,47149941,80220683,80220683,1994FAIL
1994,tt0110857,Police Academy: Mission to Moscow,notalk,notalk,FAIL,15716647,198418,198418,1994FAIL
1994,tt0110889,Priest,ok,ok,PASS,94299882,45793007,132261912,1994PASS
1994,tt0110912,Pulp Fiction,ok-disagree,ok,PASS,12573318,169627825,334652619,1994PASS
1994,tt0111257,Speed,ok,ok,PASS,47149941,190561429,445095443,1994PASS
1994,tt0111282,Stargate,notalk,notalk,FAIL,86441558,112477236,308935323,1994FAIL
1994,tt0111301,Street Fighter,ok,ok,PASS,55008264,52529749,156259619,1994PASS
1994,tt0109446,The Client,ok,ok,PASS,70724911,144774225,184851675,1994PASS
1994,tt0110074,The Hudsucker Proxy,notalk,notalk,FAIL,62866588,4426622,23477761,1994FAIL
1994,tt0110357,The Lion King,notalk-disagree,notalk,FAIL,124633011,664468621,1497608078,1994FAIL
1994,tt0110475,The Mask,notalk,notalk,FAIL,28289965,188474233,552628944,1994FAIL
1994,tt0111070,The Santa Clause,notalk,notalk,FAIL,34576623,227629474,298301960,1994FAIL
1994,tt0111143,The Shadow,nowomen,nowomen,FAIL,62866588,50034889,50034889,1994FAIL
1994,tt0111161,The Shawshank Redemption,nowomen-disagree,nowomen,FAIL,39291617,44386120,44386120,1994FAIL
1994,tt0111255,The Specialist,notalk,notalk,FAIL,70724911,90154744,90154744,1994FAIL
1994,tt0111438,Timecop,notalk,notalk,FAIL,44006612,70494790,160394011,1994FAIL
1994,tt0111503,True Lies,notalk-disagree,notalk,FAIL,157166470,229906901,574129115,1994FAIL
1993,tt0106582,Cliffhanger,notalk,notalk,FAIL,104809829,135525899,411177020,1993FAIL
1993,tt0106611,Cool Runnings,notalk-disagree,notalk,FAIL,22574425,111027894,250021852,1993FAIL
1993,tt0106677,Dazed and Confused,ok-disagree,ok,PASS,11125966,12820482,12820482,1993PASS
1993,tt0107007,Gettysburg,nowomen,nowomen,FAIL,40311473,17304904,17304904,1993FAIL
1993,tt0107048,Groundhog Day,men-disagree,men,FAIL,23541900,114334580,114334580,1993FAIL
1993,tt0107120,Hocus Pocus,ok,ok,PASS,45148849,63467174,63467174,1993PASS
1993,tt0107290,Jurassic Park,ok-disagree,ok,PASS,101584911,638063379,1669905770,1993PASS
1993,tt0107614,Mrs. Doubtfire,ok,ok,PASS,40311473,353443011,711555544,1993PASS
1993,tt0311648,Pieces of April,ok,ok,PASS,483738,4077367,5789647,1993PASS
1993,tt0108052,Schindler&#39;s List,ok,ok,PASS,40311473,154904378,518188770,1993PASS
1993,tt0108255,Super Mario Bros.,dubious,dubious,FAIL,67723274,33611556,33611556,1993FAIL
1993,tt0106226,The Age of Innocence,ok,ok,PASS,54823603,51622860,51622860,1993PASS
1993,tt0106977,The Fugitive,men,men,FAIL,70948192,296492106,570351412,1993FAIL
1993,tt0112389,The Princess and the Cobbler,nowomen,nowomen,FAIL,38699014,1079180,1079180,1993FAIL
1993,tt0107943,The Remains of the Day,nowomen-disagree,nowomen,FAIL,24186884,37013943,103124758,1993FAIL
1993,tt0108358,Tombstone,ok,ok,PASS,40311473,91112095,91112095,1993PASS
1992,tt0104257,A Few Good Men,notalk,notalk,FAIL,54791459,234673774,392672121,1992FAIL
1992,tt0104694,A League of Their Own,ok,ok,PASS,66413889,178543655,219896498,1992PASS
1992,tt0103639,Aladdin,nowomen,nowomen,FAIL,46489723,360876835,836898388,1992FAIL
1992,tt0103644,Alien 3,nowomen-disagree,nowomen,FAIL,91319098,91198182,263165037,1992FAIL
1992,tt0106308,Army of Darkness,men-disagree,men,FAIL,18263820,19098934,35702407,1992FAIL
1992,tt0103776,Batman Returns,nowomen-disagree,nowomen,FAIL,132827779,270360376,443020974,1992FAIL
1992,tt0103893,Buffy the Vampire Slayer,ok,ok,PASS,11622431,23629512,23629512,1992PASS
1992,tt0104070,Death Becomes Her,ok,ok,PASS,91319098,97001885,247429345,1992PASS
1992,tt0104815,El Mariachi,nowomen,nowomen,FAIL,11622,3388636,3390310,1992FAIL
1992,tt0104348,Glengarry Glen Ross,nowomen,nowomen,FAIL,20754340,17807603,17807603,1992FAIL
1992,tt0104412,Hero,notalk,notalk,FAIL,69734584,32355474,110889898,1992FAIL
1992,tt0104431,Home Alone 2: Lost in New York,notalk,notalk,FAIL,33206945,288212232,596056107,1992FAIL
1992,tt0104797,Malcolm X,dubious,dubious,FAIL,58112153,79978777,79978777,1992FAIL
1992,tt0104952,My Cousin Vinny,notalk,notalk,FAIL,18263820,87880798,87880798,1992FAIL
1992,tt0105236,Reservoir Dogs,nowomen,nowomen,FAIL,1992417,4702152,4702152,1992FAIL
1992,tt0104036,The Crying Game,men,men,FAIL,6641389,103849232,103849232,1992FAIL
1992,tt0104868,The Mighty Ducks,notalk,notalk,FAIL,16603472,84266502,84266502,1992FAIL
1992,tt0104940,The Muppet Christmas Carol,notalk-disagree,notalk,FAIL,19924167,45296775,45296775,1992FAIL
1992,tt0105151,The Player,ok,ok,PASS,13282778,36039665,47945352,1992PASS
1992,tt0105793,Wayne&#39;s World,notalk,notalk,FAIL,33206945,202059814,304005134,1992FAIL
1991,tt0101414,Beauty and the Beast,ok-disagree,ok,PASS,34216807,374591278,772310338,1991PASS
1991,tt0101452,Bill &amp; Ted&#39;s Bogus Journey,notalk,notalk,FAIL,34216807,64220970,64220970,1991FAIL
1991,tt0102057,Hook,men,men,FAIL,119758826,204710301,514714575,1991FAIL
1991,tt0102070,Hudson Hawk,ok,ok,PASS,111204624,29458817,29458817,1991PASS
1991,tt0102798,Robin Hood: Prince of Thieves,dubious,dubious,FAIL,85542018,283133658,668083163,1991FAIL
1991,tt0102943,Slacker,ok,ok,PASS,39349,2100070,2100070,1991PASS
1991,tt0102975,Star Trek VI: The Undiscovered Country,men-disagree,men,FAIL,46192690,128123117,165780431,1991FAIL
1991,tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,ok,ok,PASS,42771009,134569251,134569251,1991PASS
1991,tt0103064,Terminator 2: Judgement Day,dubious,dubious,FAIL,171084037,350481895,884189932,1991FAIL
1991,tt0101272,The Addams Family,ok,ok,PASS,51325211,194184224,327629772,1991PASS
1991,tt0102510,The Naked Gun 2 1/2: The Smell of Fear,notalk,notalk,FAIL,39349328,148724056,148724056,1991FAIL
1991,tt0102926,The Silence of the Lambs,ok-disagree,ok,PASS,34216807,223652543,471724395,1991PASS
1991,tt0103247,White Fang,notalk,notalk,FAIL,23951765,59415931,59415931,1991FAIL
1990,tt0099088,Back to the Future Part III,notalk,notalk,FAIL,71319016,156307443,434511105,1990FAIL
1990,tt0099253,Child&#39;s Play 2,ok,ok,PASS,23178680,47970190,60918157,1990PASS
1990,tt0099817,Dark Angel (I Come in Peace),nowomen,nowomen,FAIL,12480828,7796169,7796169,1990FAIL
1990,tt0099423,Die Hard 2,dubious-disagree,dubious,FAIL,124808278,209185588,427582507,1990FAIL
1990,tt0099487,Edward Scissorhands,ok,ok,PASS,35659508,96239640,96239640,1990PASS
1990,tt0099582,Flatliners,ok,ok,PASS,46357360,109310929,109310929,1990PASS
1990,tt0099653,Ghost,men-disagree,men,FAIL,39225459,388031265,922868068,1990FAIL
1990,tt0099685,Goodfellas,men-disagree,men,FAIL,44574385,83343062,83343062,1990FAIL
1990,tt0099785,Home Alone,men-disagree,men,FAIL,26744631,509505267,849917050,1990FAIL
1990,tt0100263,Nikita,ok,ok,PASS,12480828,8946919,8946919,1990PASS
1990,tt0100403,Predator 2,men,men,FAIL,62404139,50489429,97650742,1990FAIL
1990,tt0100405,Pretty Woman,ok,ok,PASS,24961656,318093987,771396947,1990PASS
1990,tt0099810,The Hunt for Red October,notalk,notalk,FAIL,53489262,215222722,357486568,1990FAIL
1990,tt0100802,Total Recall,notalk,notalk,FAIL,222871925,104977970,354127435,1990FAIL
1990,tt0100814,Tremors,ok,ok,PASS,17829754,29717001,29717001,1990PASS
1989,tt0096874,Back to the Future Part II,ok,ok,PASS,75183554,222637302,624023495,1989PASS
1989,tt0096895,Batman,notalk,notalk,FAIL,65785609,472131898,773166847,1989FAIL
1989,tt0096928,Bill &amp; Ted&#39;s Excellent Adventure,men,men,FAIL,18795888,76095227,76095227,1989FAIL
1989,tt0097165,Dead Poets Society,notalk,notalk,FAIL,30825257,180177604,450161527,1989FAIL
1989,tt0097499,Henry V,ok,ok,PASS,16916300,19098688,19098688,1989PASS
1989,tt0097576,Indiana Jones and the Last Crusade,nowomen-disagree,nowomen,FAIL,90220264,370601926,891248035,1989FAIL
1989,tt0097742,Licence to Kill,men,men,FAIL,78942731,65159735,293529779,1989FAIL
1989,tt0097815,Major League,notalk,notalk,FAIL,20675477,93590469,93590469,1989FAIL
1989,tt0098206,Road House,notalk,notalk,FAIL,18795888,56481697,56481697,1989FAIL
1989,tt0098724,"Sex, Lies, and Videotape",men-disagree,men,FAIL,2255507,46504161,69059227,1989FAIL
1989,tt0098382,Star Trek V: The Final Frontier,notalk,notalk,FAIL,56387665,98133425,131947137,1989FAIL
1989,tt0096754,The Abyss,ok-disagree,ok,PASS,131571219,101954772,101954772,1989PASS
1989,tt0098519,Troop Beverly Hills,ok,ok,PASS,33832599,13515193,13515193,1989PASS
1989,tt0098546,UHF,notalk,notalk,FAIL,9397944,11572924,11572924,1989FAIL
1988,tt0094612,Action Jackson,notalk,notalk,FAIL,13787529,39899139,39899139,1988FAIL
1988,tt0094625,Akira,notalk,notalk,FAIL,15757176,38576,38576,1988FAIL
1988,tt0094721,Beetle Juice,ok,ok,PASS,29544705,144427648,144427648,1988PASS
1988,tt0092675,Bloodsport,notalk,notalk,FAIL,2954471,23253887,23253887,1988FAIL
1988,tt0094862,Child&#39;s Play,ok,ok,PASS,17726823,65480292,87051866,1988PASS
1988,tt0094947,Dangerous Liaisons,ok,ok,PASS,27575058,68346751,68346751,1988PASS
1988,tt0095016,Die Hard,ok-disagree,ok,PASS,55150116,160231261,273996307,1988PASS
1988,tt0095631,Midnight Run,men,men,FAIL,59089410,75661244,160749995,1988FAIL
1988,tt0095687,My Stepmother Is an Alien,ok,ok,PASS,31514352,27287490,27287490,1988PASS
1988,tt0095690,Mystic Pizza,ok,ok,PASS,11817882,25198114,25198114,1988PASS
1988,tt0095889,Poltergeist III,ok,ok,PASS,18711647,27799598,27799598,1988PASS
1988,tt0095953,Rain Man,notalk,notalk,FAIL,49241175,340405101,813070285,1988FAIL
1988,tt0096061,Scrooged,ok,ok,PASS,63028704,118825964,118825964,1988PASS
1988,tt0095489,The Land Before Time,ok,ok,PASS,24226658,94725930,161457571,1988PASS
1988,tt0095497,The Last Temptation of Christ,men,men,FAIL,13787529,16493007,16493007,1988FAIL
1988,tt0096256,They Live,nowomen-disagree,nowomen,FAIL,7878588,25605411,25605411,1988FAIL
1988,tt0096320,Twins,men,men,FAIL,29544705,220475172,426625542,1988FAIL
1988,tt0096438,Who Framed Roger Rabbit,notalk,notalk,FAIL,137875291,303547209,692330924,1988FAIL
1988,tt0096487,Young Guns,notalk,notalk,FAIL,25605411,88095701,88095701,1988FAIL
1987,tt0092644,Beverly Hills Cop II,notalk,notalk,FAIL,41007948,315074388,567273267,1987FAIL
1987,tt0092991,Evil Dead II,dubious-disagree,dubious,FAIL,7176391,12144594,12144594,1987FAIL
1987,tt0093010,Fatal Attraction,dubious,dubious,FAIL,28705563,321185920,656332204,1987FAIL
1987,tt0093105,"Good Morning, Vietnam",notalk,notalk,FAIL,26655166,254090104,254090104,1987FAIL
1987,tt0093177,Hellraiser,ok,ok,PASS,2050397,29861988,29861988,1987PASS
1987,tt0093409,Lethal Weapon,notalk-disagree,notalk,FAIL,30755961,133670224,246442080,1987FAIL
1987,tt0093773,Predator,nowomen,nowomen,FAIL,36907153,122481612,201487544,1987FAIL
1987,tt0093818,Radio Days,notalk,notalk,FAIL,32806358,30331075,30331075,1987FAIL
1987,tt0093870,RoboCop,notalk,notalk,FAIL,246047687,112289613,454321579,1987FAIL
1987,tt0094012,Spaceballs,dubious-disagree,dubious,FAIL,46544021,78160088,78160088,1987FAIL
1987,tt0094074,Superman IV: The Quest for Peace,ok,ok,PASS,34856756,23021501,23021501,1987PASS
1987,tt0093389,The Last Emperor,dubious,dubious,FAIL,51259935,90184679,90184679,1987FAIL
1987,tt0093437,The Lost Boys,notalk,notalk,FAIL,17428378,66069067,66069067,1987FAIL
1987,tt0093779,The Princess Bride,men-disagree,men,FAIL,30755961,63269112,63269112,1987FAIL
1986,tt0090605,Aliens,ok-disagree,ok,PASS,36104000,180860331,389321020,1986PASS
1986,tt0090555,Crocodile Dundee,dubious,dubious,FAIL,10618824,371241520,696594829,1986FAIL
1986,tt0091203,Highlander,ok-disagree,ok,PASS,33980236,12530212,27396565,1986PASS
1986,tt0091225,Howard The Duck,dubious,dubious,FAIL,63712942,34608390,34608390,1986FAIL
1986,tt0091419,Little Shop of Horrors,notalk-disagree,notalk,FAIL,63712942,82290329,82290329,1986FAIL
1986,tt0091738,Peggy Sue Got Married,ok,ok,PASS,38227765,87887418,87887418,1986PASS
1986,tt0091763,Platoon,nowomen,nowomen,FAIL,12742588,293001649,293001649,1986FAIL
1986,tt0092005,Stand By Me,nowomen,nowomen,FAIL,16990118,111046165,111046165,1986FAIL
1986,tt0090848,The Clan of the Cave Bear,ok,ok,PASS,31856471,4149267,4149267,1986PASS
1986,tt0092099,Top Gun,men,men,FAIL,31856471,381854174,757760530,1986FAIL
1985,tt0088763,Back to the Future,notalk-disagree,notalk,FAIL,41136059,455981879,831110482,1985FAIL
1985,tt0088846,Brazil,ok,ok,PASS,32475836,21497131,21497131,1985PASS
1985,tt0088944,Commando,notalk,notalk,FAIL,21650558,75937118,75937118,1985FAIL
1985,tt0088993,Day of the Dead,nowomen,nowomen,FAIL,38971004,#N/A,#N/A,1985FAIL
1985,tt0089457,Ladyhawke,nowomen,nowomen,FAIL,43301115,39837026,39837026,1985FAIL
1985,tt0089469,Legend,dubious,dubious,FAIL,54126394,33562937,33562937,1985FAIL
1985,tt0091578,My Beautiful Laundrette,men,men,FAIL,866022,#N/A,#N/A,1985FAIL
1985,tt0089893,Red Sonja,ok,ok,PASS,38754498,14951574,14951574,1985PASS
1985,tt0089908,Return to Oz,ok,ok,PASS,58456506,22990322,22990322,1985PASS
1985,tt0088939,The Color Purple,ok,ok,PASS,32475836,202626921,202626921,1985PASS
1984,tt0087800,A nightmare on Elm Street,men-disagree,men,FAIL,78450540,141379105,263884353,1984FAIL
1984,tt0086879,Amadeus,ok-disagree,ok,PASS,40345992,116494634,116494634,1984PASS
1984,tt0086960,Beverly Hills Cop,nowomen,nowomen,FAIL,33621660,526202467,708968739,1984FAIL
1984,tt0086984,Body Double,men,men,FAIL,22414440,19729056,19729056,1984FAIL
1984,tt0087078,Conan the Destroyer,dubious,dubious,FAIL,40345992,59174122,59174122,1984FAIL
1984,tt0087182,Dune,dubious-disagree,dubious,FAIL,100864980,61521969,61521969,1984FAIL
1984,tt0087298,Friday the 13th Part IV: The Final Chapter,ok,ok,PASS,5827754,73924796,73924796,1984PASS
1984,tt0087332,Ghostbusters,notalk-disagree,notalk,FAIL,67243320,534880544,653677077,1984FAIL
1984,tt0087363,Gremlins,notalk-disagree,notalk,FAIL,24655884,332111304,332111304,1984FAIL
1984,tt0087469,Indiana Jones and the Temple of Doom,nowomen,nowomen,FAIL,62760432,403191555,746580777,1984FAIL
1984,tt0087928,Police Academy,dubious,dubious,FAIL,10086498,182002774,182002774,1984FAIL
1984,tt0087995,Repo Man,men,men,FAIL,3362166,5155321,5155321,1984FAIL
1984,tt0088161,Splash,notalk,notalk,FAIL,17931552,140313263,140313263,1984FAIL
1984,tt0088170,Star Trek III: The Search for Spock,notalk,notalk,FAIL,40345992,171405568,195005629,1984FAIL
1984,tt0087538,The Karate Kid,ok,ok,PASS,89657760,395820224,804883755,1984PASS
1984,tt0088247,The Terminator,men-disagree,men,FAIL,14345242,85217529,174875289,1984FAIL
1983,tt0085549,Flashdance,ok,ok,PASS,16375486,211626424,471294841,1983PASS
1983,tt0086190,Star Wars: Episode VI - Return of the Jedi,nowomen-disagree,nowomen,FAIL,76029041,723340482,1339748672,1983FAIL
1983,tt0086393,Superman III,ok,ok,PASS,91234849,140245796,140245796,1983PASS
1983,tt0086541,Videodrome,men,men,FAIL,13923842,4960460,4960460,1983FAIL
1983,tt0086567,WarGames,notalk,notalk,FAIL,28072261,174127177,174127177,1983FAIL
1982,tt0083658,Blade Runner,notalk,notalk,FAIL,67571504,78808471,79974780,1982FAIL
1982,tt0083722,Cat People,ok,ok,PASS,30165850,16892876,50678628,1982PASS
1982,tt0082198,Conan the Barbarian,notalk,notalk,FAIL,48265360,92341492,190923490,1982FAIL
1982,tt0083833,Diner,notalk,notalk,FAIL,12066340,30390060,30390060,1982FAIL
1982,tt0083866,E.T.: The Extra-Terrestrial,dubious,dubious,FAIL,25339314,1050038377,1913637848,1982FAIL
1982,tt0083929,Fast Times at Ridgemont High,men,men,FAIL,10859706,65382380,65382380,1982FAIL
1982,tt0083944,First Blood,nowomen,nowomen,FAIL,33785752,113937390,302172295,1982FAIL
1982,tt0083972,Friday the 13th Part III,dubious,dubious,FAIL,5429853,88542965,88542965,1982FAIL
1982,tt0084516,Poltergeist,ok,ok,PASS,25821968,180285645,293709241,1982PASS
1982,tt0084522,Porky&#39;s,men,men,FAIL,9653072,264234708,264234708,1982FAIL
1982,tt0084726,Star Trek: The Wrath of Khan,dubious-disagree,dubious,FAIL,28959216,192851397,233604343,1982FAIL
1982,tt0083642,The Best Little Whorehouse in Texas,ok,ok,PASS,49471994,168208730,168208730,1982PASS
1982,tt0084805,Tootsie,notalk-disagree,notalk,FAIL,36199020,427631090,427631090,1982FAIL
1982,tt0084827,TRON,nowomen-disagree,nowomen,FAIL,41025556,64961738,64961738,1982FAIL
1981,tt0082096,Das Boot,nowomen,nowomen,FAIL,30742635,29430119,217684336,1981FAIL
1981,tt0082340,Escape from New York,nowomen-disagree,nowomen,FAIL,15371317,64674049,64674049,1981FAIL
1981,tt0082418,Friday the 13th Part 2,notalk,notalk,FAIL,3202358,55651281,55651281,1981FAIL
1981,tt0082495,Halloween II,ok,ok,PASS,6404716,65414737,65414737,1981PASS
1981,tt0082509,Heavy Metal,notalk,notalk,FAIL,23825542,50138908,50138908,1981FAIL
1981,tt0082517,History of the World: Part I,notalk-disagree,notalk,FAIL,28180748,81140060,81140060,1981FAIL
1981,tt0082971,Raiders of the Lost Ark,nowomen-disagree,nowomen,FAIL,51237724,635757611,998945973,1981FAIL
1981,tt0083907,The Evil Dead,notalk,notalk,FAIL,960707,6148527,75319455,1981FAIL
1981,tt0081633,Time Bandits,notalk,notalk,FAIL,30742635,95814545,95814545,1981FAIL
1980,tt0080339,Airplane!,dubious,dubious,FAIL,9897188,235987236,235987236,1980FAIL
